hs6_d12;sd;valor_pond;HS6;hs6_d12_desc;impo_tot;letra;impo_relativa;short_name;desc
73089090300K;D_21;5324761.714571973;730890;Estanterías fijas // Los demás // -Los demás // CONSTRUCCIONES Y SUS PARTES (POR EJEMPLO: PUENTES Y SUS PARTES, COMPUERTAS DE ESCLUSAS, TORRES, CASTILLETES, PILARES, COLUMNAS, ARMAZONES PARATECHUMBRE, TECHADOS, PUERTAS Y VENTANAS Y SUS MARCOS, CONTRAMARC;83837714.35857646;D_21;0.06351272521335452;Estanterías fij;Papel
84392000900B;D_21;3103182.0030475035;843920;Los dem?s // Los dem?s // -Máquinas y aparatos para la fabricación de papel o cartón // MÁQUINAS Y APARATOS PARA LA FABRICACIÓN DE PASTA DE MATERIAS FIBROSAS CELULÓSICAS O PARA LA FABRICACIÓN O ACABADO DE PAPEL O CARTÓN.;83837714.35857646;D_21;0.03701415319810723;Los dem?s // Lo;Papel
82089000000H;D_21;3034976.1369368867;820890;-Las demás // CUCHILLAS Y HOJAS CORTANTES, PARA MÁQUINAS OAPARATOS MECÁNICOS.;83837714.35857646;D_21;0.03620060685285623;-Las demás // C;Papel
84411090900Y;D_21;2839880.2900203005;844110;Las dem?s // Las dem?s // Las demás // -Cortadoras // LAS DEMÁS MÁQUINAS Y APARATOS PARA EL TRABAJO DE LA PASTA DE PAPEL, DEL PAPEL O CARTÓN,INCLUIDAS LAS CORTADORAS DE CUALQUIER TIPO.;83837714.35857646;D_21;0.0338735414216333;Las dem?s // La;Papel
84413010000Z;D_21;2708663.465592763;844130;Plegadoras y encoladoras para fabricaci?n de   cajas // -Máquinas para la fabricación de cajas, tubos, tambores o continentes similares, excepto por moldeado // LAS DEMÁS MÁQUINAS Y APARATOS PARA EL TRABAJO DE LA PASTA DE PAPEL, DEL PAPEL O CARTÓN,INCLUI;83837714.35857646;D_21;0.03230841258395627;Plegadoras y en;Papel
84289090900Z;D_21;2229778.7721154215;842890;Los dem?s // Los dem?s // Los demás // -Las demás máquinas y aparatos // LAS DEMÁS MÁQUINAS Y APARATOS DE ELEVACIÓN, CARGA, DESCARGA O MANIPULACIÓN (POR EJEMPLO:ASCENSORES, ESCALERAS MECÁNICAS, TRANSPORTADORES,TELÉFERICOS).;83837714.35857646;D_21;0.0265963688201063;Los dem?s // Lo;Papel
84412000000A;D_21;2116802.246433399;844120;-M?quinas para la fabricaci?n de sacos (bolsas), bolsitas o sobres // LAS DEMÁS MÁQUINAS Y APARATOS PARA EL TRABAJO DE LA PASTA DE PAPEL, DEL PAPEL O CARTÓN,INCLUIDAS LAS CORTADORAS DE CUALQUIER TIPO.;83837714.35857646;D_21;0.025248806728911662;-M?quinas para ;Papel
87042190390N;D_20;31162025.411337562;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;73834397.1681062;D_20;0.4220529537254546;Los demás // De;Madera
87043190200T;D_20;19485221.89848217;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;73834397.1681062;D_20;0.263904394778469;De carga máxima;Madera
87042190990W;D_20;2718928.7899800907;870421;Los demás // Los demás // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;73834397.1681062;D_20;0.036824690039652275;Los demás // Lo;Madera
88023031000N;D_20;2512228.5877073333;880230;"De peso en vacío inferior o igual a 7.000 kg // A turborreacción // -Aviones y demás aeronaves, de peso en vacío superior a 2.000 kg  pero inferior o igual a 15.000 kg // LAS DEMÁS AERONAVES (POR EJEMPLO: HELICÓPTEROS,AVIONES); VEHÍCULOS ESPACIALES (INCL";73834397.1681062;D_20;0.03402517910436094;De peso en vací;Madera
87042190200D;D_20;2080387.4647375445;870421;De cabina simple,de carga máxima menor o           igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTO;73834397.1681062;D_20;0.02817639940908459;De cabina simpl;Madera
73269090900X;D_20;1108446.4956843173;732690;Las demás // Las demás // -Las demás // LAS DEMÁS MANUFACTURAS DE HIERRO O ACERO.;73834397.1681062;D_20;0.015012603044088052;Las demás // La;Madera
84391090000B;D_20;998603.645079905;843910;Los dem?s // Los dem?s // -Máquinas y aparatos para la fabricación de pasta de materias fibrosas celulósicas // MÁQUINAS Y APARATOS PARA LA FABRICACIÓN DE PASTA DE MATERIAS FIBROSAS CELULÓSICAS O PARA LA FABRICACIÓN O ACABADO DE PAPEL O CARTÓN.;73834397.1681062;D_20;0.013524910927440549;Los dem?s // Lo;Madera
84659310000K;D_20;793970.741390209;846593;Lijadoras // --Máquinas de amolar, lijar o pulir // -Las demás: // MÁQUINAS HERRAMIENTA (INCLUIDAS LAS DE CLAVAR,GRAPAR, ENCOLAR O ENSAMBLAR DE OTRO MODO) PARATRABAJAR MADERA, CORCHO, HUESO, CAUCHO ENDURECIDO, PLÁSTICO RÍGIDO O MATERIAS DURASSIMILARES.;73834397.1681062;D_20;0.010753399118062763;Lijadoras // --;Madera
87043190900F;D_20;727579.1349387572;870431;Los demás // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;73834397.1681062;D_20;0.00985420295749425;Los demás // Lo;Madera
76169900990V;D_20;670458.4571944883;761699;Los demás // Los demás // --Las demás // -Las demás: // LAS DEMÁS MANUFACTURAS DE ALUMINIO.;73834397.1681062;D_20;0.009080570613558178;Los demás // Lo;Madera
87042190390N;D_19;9294442.722376045;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;49921882.58127063;D_19;0.1861797320492692;Los demás // De;Cuero
87043190200T;D_19;5811697.939323914;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;49921882.58127063;D_19;0.11641584088626317;De carga máxima;Cuero
84807100000X;D_19;3921259.8145848634;848071;"--Para moldeo por inyección o compresión // -Moldes para caucho o plástico: // CAJAS DE FUNDICIÓN; PLACAS DE FONDO PARAMOLDES; MODELOS PARA MOLDES; MOLDES PARA METAL (EXCEPTO LAS LINGOTERAS), CARBUROS METÁLICOS, VIDRIO, MATERIA MINERAL, CAUCHO O PLÁSTICO";49921882.58127063;D_19;0.07854791549980562;--Para moldeo p;Cuero
64041900213V;D_19;3537003.9912432986;640419;Superior al número 34 e inferior o igual        al número 40, o sus equivalentes // Con taco (tacón) cosido, clavado o       pegado // Los demás, con taco (tacón) incluso      moldeado formando una sola pieza con      la suela // --Los demás // -Calzado;49921882.58127063;D_19;0.07085077341555002;Superior al núm;Cuero
64041900932M;D_19;3291178.669788289;640419;Los demás // Superior al número 34 e inferior o igual        al número 40, o sus equivalentes // Los demás // --Los demás // -Calzado con suela de caucho o plástico: // CALZADO CON SUELA DE CAUCHO, PLÁSTICO, CUERONATURAL O REGENERADO Y PARTE SUPERIOR DE;49921882.58127063;D_19;0.06592657367098276;Los demás // Su;Cuero
84532000000H;D_19;2959841.001035341;845320;-M?quinas y aparatos para la fabricaci?n o  reparaci?n de calzado // MÁQUINAS Y APARATOS PARA LA PREPARACIÓN,CURTIDO O TRABAJO DE CUERO O PIEL O PARALA FABRICACIÓN O REPARACIÓN DE CALZADO U OTRASMANUFACTURAS DE CUERO O PIEL, EXCEPTO LASMÁQUINAS DE COSER.;49921882.58127063;D_19;0.05928945079779093;-M?quinas y apa;Cuero
64039990913Q;D_19;2344041.229456589;640399;Superior al número 34 e inferior o igual       al número 40, o sus equivalentes // Con parte superior de cuero vacuno // Los demás // Los demás // --Los demás // -Los demás calzados: // CALZADO CON SUELA DE CAUCHO, PLÁSTICO, CUERONATURAL O REGENERADO Y P;49921882.58127063;D_19;0.046954183381217506;Superior al núm;Cuero
64039990313H;D_19;2003941.6769624318;640399;Superior al número 34 e inferior o igual       al número 40, o sus equivalentes // Con parte superior de cuero vacuno // Los demás, con taco (tacón) incluso      moldeado formando una sola pieza con la      suela // Los demás // --Los demás // -Los demás;49921882.58127063;D_19;0.04014154862249241;Superior al núm;Cuero
42022210900W;D_19;1411937.3905131787;420222;Los demás // De hojas de plástico // --Con la superficie exterior de hojas de   plástico o materia textil // -Bolsos de mano (carteras), incluso con bandolera o sin asas: // BAÚLES, MALETAS (VALIJAS), MALETINES, INCLUIDOSLOS DE ASEO Y LOS PORTADOCUMENTOS;49921882.58127063;D_19;0.02828293560874045;Los demás // De;Cuero
89039200130A;D_19;1324769.601853061;890392;"Con baño compartimentado // Con motor de émbolo o pistón alternativo de      encendido por chispa // --Barcos de motor, excepto los de motor fueraborda // -Los demás: // YATES Y DEMÁS BARCOS Y EMBARCACIONES PARA RECREO ODEPORTE; BARCAS (BOTES) DE REMO Y";49921882.58127063;D_19;0.026536851844406996;Con baño compar;Cuero
87042190390N;D_18;5059279.777740615;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;18795881.23662467;D_18;0.2691695970009838;Los demás // De;Confecciones
87043190200T;D_18;3163503.906261273;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;18795881.23662467;D_18;0.1683083579022108;De carga máxima;Confecciones
62111100000F;D_18;1030522.7510068245;621111;"--Para hombres o niños // -Bañadores: // CONJUNTOS DE ABRIGO PARA ENTRENAMIENTO O DEPORTE (CHANDALES), MONOS (OVEROLES) Y CONJUNTOS DE ESQUÍ Y BAÑADORES; LAS DEMÁS PRENDAS DE VESTIR.";18795881.23662467;D_18;0.054827051630801;--Para hombres ;Confecciones
84479020000E;D_18;575859.4066363646;844790;M?quinas autom?ticas de bordar // -Las demás // MÁQUINAS DE TRICOTAR, DE COSER POR CADENETA, DEENTORCHAR, DE FABRICAR TUL, ENCAJE, BORDADOS,  PASAMANERÍA, TRENZAS, REDES O DE INSERTARMECHONES.;18795881.23662467;D_18;0.030637531669133723;M?quinas autom?;Confecciones
62034200291U;D_18;521827.0681515908;620342;De talle superior al 16 o sus equivalentes // Los demás // Pantalones cortos y shorts, sin peto // --De algodón // -Pantalones largos, pantalones con peto, pantalones cortos (calzones) y shorts: // TRAJES (AMBOS O TERNOS), CONJUNTOS, CHAQUETAS(SACOS), PA;18795881.23662467;D_18;0.02776284131519122;De talle superi;Confecciones
84515020000H;D_18;494457.91376317985;845150;Automáticas, de apilar o cortar // -Máquinas para enrollar, desenrollar, plegar, cortar o dentar telas // MÁQUINAS Y APARATOS (EXCEPTO LAS MÁQUINAS DE LAPARTIDA 84.50) PARA LAVAR, LIMPIAR, ESCURRIR,SECAR, PLANCHAR, PRENSAR (INCLUIDAS LAS PRENSASDE FIJAR);18795881.23662467;D_18;0.026306716218216206;Automáticas, de;Confecciones
87042190990W;D_18;441428.9913022888;870421;Los demás // Los demás // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;18795881.23662467;D_18;0.023485410752763395;Los demás // Lo;Confecciones
84561090000M;D_18;413795.8626296627;845610;Las dem?s // Las dem?s // -Que operen mediante láser u otros haces de luz o de fotones // MÁQUINAS HERRAMIENTA QUE TRABAJEN POR ARRANQUE DECUALQUIER MATERIA MEDIANTE LÁSER U OTROS HACES DELUZ O DE FOTONES, POR ULTRASONIDO,ELECTROEROSIÓN, PROCESOS ELECTRO;18795881.23662467;D_18;0.022015241393596473;Las dem?s // La;Confecciones
84561011000R;D_18;411892.0772856101;845610;Para corte de chapas metálicas de espesor     superior a 8 mm // De control numérico // -Que operen mediante láser u otros haces de luz o de fotones // MÁQUINAS HERRAMIENTA QUE TRABAJEN POR ARRANQUE DECUALQUIER MATERIA MEDIANTE LÁSER U OTROS HACES DELUZ;18795881.23662467;D_18;0.02191395402536481;Para corte de c;Confecciones
62029300210E;D_18;337781.5075792767;620293;De talle superior al 16 o sus equivalentes // Sin relleno // --De fibras sinteticas o artificiales // -Los demás: // ABRIGOS, CHAQUETONES, CAPAS, ANORAKS, CAZADORAS Y ARTÍCULOS SIMILARES, PARA MUJERES O NIÑAS,EXCEPTO LOS ARTÍCULOS DE LA PARTIDA 62.04.;18795881.23662467;D_18;0.01797103861888068;De talle superi;Confecciones
87042190390N;D_17;8206021.48832751;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;107599950.45960207;D_17;0.07626417533908089;Los demás // De;Productos textiles
84452000000Z;D_17;7221509.50894388;844520;"-Máquinas para hilar materia textil // MÁQUINAS PARA LA PREPARACIÓN DE MATERIATEXTIL; MÁQUINAS PARA HILAR, DOBLAR O RETORCERMATERIA TEXTIL Y DEMÁS MÁQUINAS Y APARATOS PARA LA FABRICACIÓN DE HILADOS TEXTILES; MÁQUINAS PARABOBINAR (INCLUIDAS LAS CANILLERAS";107599950.45960207;D_17;0.06711443154107366;-Máquinas para ;Productos textiles
84471200000W;D_17;5736653.929865277;844712;--Con cilindro de di?metro superior a 165 mm // -Máquinas circulares de tricotar: // MÁQUINAS DE TRICOTAR, DE COSER POR CADENETA, DEENTORCHAR, DE FABRICAR TUL, ENCAJE, BORDADOS,  PASAMANERÍA, TRENZAS, REDES O DE INSERTARMECHONES.;107599950.45960207;D_17;0.0533146521477171;--Con cilindro ;Productos textiles
87043190200T;D_17;5131121.854024291;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;107599950.45960207;D_17;0.04768702803400219;De carga máxima;Productos textiles
84518000000F;D_17;4335713.0043781875;845180;-Las dem?s m?quinas y aparatos // MÁQUINAS Y APARATOS (EXCEPTO LAS MÁQUINAS DE LAPARTIDA 84.50) PARA LAVAR, LIMPIAR, ESCURRIR,SECAR, PLANCHAR, PRENSAR (INCLUIDAS LAS PRENSASDE FIJAR), BLANQUEAR, TEÑIR, APRESTAR, ACABAR,RECUBRIR O IMPREGNAR HILADOS, TELAS;107599950.45960207;D_17;0.04029474907617185;-Las dem?s m?qu;Productos textiles
84471100000J;D_17;3423527.0568803838;844711;--Con cilindro de di?metro inferior o igual a  165 mm // -Máquinas circulares de tricotar: // MÁQUINAS DE TRICOTAR, DE COSER POR CADENETA, DEENTORCHAR, DE FABRICAR TUL, ENCAJE, BORDADOS,  PASAMANERÍA, TRENZAS, REDES O DE INSERTARMECHONES.;107599950.45960207;D_17;0.03181718060516888;--Con cilindro ;Productos textiles
84433299000G;D_17;3410967.8121810067;844332;Las dem?s // Las dem?s // Las demás // --Las demás, aptas para ser conectadas a una  máquina automática para tratamiento o  procesamiento de datos o a una red // -Las demás máquinas impresoras, copiadoras y de fax, incluso combinadas entre sí: // MÁQUINA;107599950.45960207;D_17;0.03170045894641596;Las dem?s // La;Productos textiles
84440010000M;D_17;2966597.315474411;844400;Para la extrusi?n // MÁQUINAS PARA EXTRUDIR, ESTIRAR, TEXTURAR OCORTAR MATERIA TEXTIL SINTETICA O ARTIFICIAL.;107599950.45960207;D_17;0.027570619714998912;Para la extrusi;Productos textiles
84451929000F;D_17;2698275.24181175;844519;"Las dem?s // Las dem?s // Máquinas para la preparación de otras materias   textiles // --Las demás // -Máquinas para la preparación de materia textil: // MÁQUINAS PARA LA PREPARACIÓN DE MATERIATEXTIL; MÁQUINAS PARA HILAR, DOBLAR O RETORCERMATERIA TEXTIL";107599950.45960207;D_17;0.025076918997512045;Las dem?s // La;Productos textiles
84522120000W;D_17;2573576.6201951243;845221;"De coser tejidos // --Unidades automáticas // -Las demás máquinas de coser: // MÁQUINAS DE COSER, EXCEPTO LAS DE COSER PLIEGOSDE LA PARTIDA 84.40; MUEBLES, BASAMENTOS YTAPAS O CUBIERTAS ESPECIALMENTE CONCEBIDOS PARAMÁQUINAS DE COSER; AGUJAS PARA MÁQUINAS";107599950.45960207;D_17;0.02391800934110432;De coser tejido;Productos textiles
87042190390N;D_16;26378790.84408745;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;52087548.359946825;D_16;0.5064317994350384;Los demás // De;Tabaco
87043190200T;D_16;16494325.584616473;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;52087548.359946825;D_16;0.31666542396339636;De carga máxima;Tabaco
87042190990W;D_16;2301585.11599051;870421;Los demás // Los demás // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;52087548.359946825;D_16;0.04418685825037475;Los demás // Lo;Tabaco
87042190200D;D_16;1761057.0905640477;870421;De cabina simple,de carga máxima menor o           igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTO;52087548.359946825;D_16;0.03380955998148356;De cabina simpl;Tabaco
84781090000Q;D_16;1108595.1705073598;847810;Los demás // -Máquinas y aparatos // MÁQUINAS Y APARATOS PARA PREPARAR O ELABORAR TABACO, NO EXPRESADOS NI COMPRENDIDOS EN OTRAPARTE DE ESTE CAPÍTULO.;52087548.359946825;D_16;0.02128330484757128;Los demás // -M;Tabaco
94032000910Q;D_16;752953.4504335837;940320;De los tipos utilizados en la exhibición       y venta de productos // Los demás // -Los demás muebles de metal // LOS DEMÁS MUEBLES Y SUS PARTES.;52087548.359946825;D_16;0.014455536383289905;De los tipos ut;Tabaco
96138000910J;D_16;671847.7257001109;961380;Los demás encendedores // encendedores // Los demás // -Los demás encendedores y mecheros // ENCENDEDORES Y MECHEROS, INCLUSO MECÁNICOS OELECTRICOS, Y SUS PARTES, EXCEPTO LAS PIEDRAS YMECHAS.;52087548.359946825;D_16;0.012898432482507357;Los demás encen;Tabaco
87043190900F;D_16;615898.920873377;870431;Los demás // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;52087548.359946825;D_16;0.011824302357585673;Los demás // Lo;Tabaco
87042110900N;D_16;542287.4462006977;870421;Los demás // Chasis con motor y cabina // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS;52087548.359946825;D_16;0.01041107641414151;Los demás // Ch;Tabaco
84413090000C;D_16;389078.59473293717;844130;Las dem?s // Las dem?s // -Máquinas para la fabricación de cajas, tubos, tambores o continentes similares, excepto por moldeado // LAS DEMÁS MÁQUINAS Y APARATOS PARA EL TRABAJO DE LA PASTA DE PAPEL, DEL PAPEL O CARTÓN,INCLUIDAS LAS CORTADORAS DE CUALQUIE;52087548.359946825;D_16;0.007469704506809205;Las dem?s // La;Tabaco
87042190390N;D_15;20821110.87562769;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;280739921.1842682;D_15;0.07416512332053202;Los demás // De;Alimentos
85167100000V;D_15;13216241.029602205;851671;"--Aparatos para la preparación de café o té // -Los demás aparatos electrotérmicos: // CALENTADORES ELECTRICOS DE AGUA DE CALENTAMIENTOINSTÁNTANEO O ACUMULACIÓN Y CALENTADORESELECTRICOS DE INMERSIÓN; APARATOS ELECTRICOSPARA CALEFACCIÓN DE ESPACIOS O SUEL";280739921.1842682;D_15;0.04707645771877065;--Aparatos para;Alimentos
87043190200T;D_15;13019178.318136541;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;280739921.1842682;D_15;0.04637451725147131;De carga máxima;Alimentos
84385000900A;D_15;10620459.523749782;843850;Las dem?s // Las dem?s // -Máquinas y aparatos para la preparación de carne // MÁQUINAS Y APARATOS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE DE ESTE CAPÍTULO, PARALA PREPARACIÓN O FABRICACIÓN INDUSTRIAL DE ALIMENTOS O BEBIDAS, EXCEPTO LAS MÁQUINAS YAP;280739921.1842682;D_15;0.037830243304723565;Las dem?s // La;Alimentos
84271019220B;D_15;10154781.165682182;842710;"De torre triple // Con capacidad de carga superior a 1 t pero      inferior o igual a 2,5 t // Las demás // Apiladoras // -Carretillas autopropulsadas con motor eléctrico // CARRETILLAS APILADORAS; LAS DEMÁS CARRETILLAS DE MANIPULACIÓN CON DISPOSITIVO DE";280739921.1842682;D_15;0.03617148969354069;De torre triple;Alimentos
84381000190E;D_15;9892927.988751676;843810;Las dem?s // Las dem?s // Máquinas y aparatos para panadería,      pastelería o galletería // -Máquinas y aparatos para panadería, pastelería,  galletería o la fabricación de pastas alimenticias // MÁQUINAS Y APARATOS, NO EXPRESADOS NI COMPRENDIDOS EN OT;280739921.1842682;D_15;0.035238764572631955;Las dem?s // La;Alimentos
84289090900Z;D_15;9563898.181637665;842890;Los dem?s // Los dem?s // Los demás // -Las demás máquinas y aparatos // LAS DEMÁS MÁQUINAS Y APARATOS DE ELEVACIÓN, CARGA, DESCARGA O MANIPULACIÓN (POR EJEMPLO:ASCENSORES, ESCALERAS MECÁNICAS, TRANSPORTADORES,TELÉFERICOS).;280739921.1842682;D_15;0.034066755241981585;Los dem?s // Lo;Alimentos
84223029000E;D_15;8922828.214598458;842230;;280739921.1842682;D_15;0.031783253970288805;;Alimentos
84186999900M;D_15;7716078.464647831;841869;"Los dem?s // Los dem?s // Los demás // Los demás // --Los demás // -Los demás materiales, máquinas y aparatos para producción de frío; bombas de calor: // REFRIGERADORES, CONGELADORES Y DEMÁS MATERIAL,MÁQUINAS Y APARATOS PARA PRODUCCIÓN DE FRÍO, AUNQUE N";280739921.1842682;D_15;0.027484792444546064;Los dem?s // Lo;Alimentos
84283910000V;D_15;6479875.4493746795;842839;De cadena // --Los demás // -Los demás aparatos elevadores o transportadores, de acción continua, para mercancías: // LAS DEMÁS MÁQUINAS Y APARATOS DE ELEVACIÓN, CARGA, DESCARGA O MANIPULACIÓN (POR EJEMPLO:ASCENSORES, ESCALERAS MECÁNICAS, TRANSPORTADORES;280739921.1842682;D_15;0.02308141792602951;De cadena // --;Alimentos
84295199000T;C_14;22009202.202402186;842951;Las dem?s // Las dem?s // Las demás // --Cargadoras y palas cargadoras de carga frontal // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SC;118193437.50761679;C_14;0.1862134029309693;Las dem?s // La;Explotacion de otras minas y canteras
84295219000B;C_14;21642731.893127065;842952;Las dem?s // Las dem?s // Excavadoras // --Máquinas cuya superestructura pueda girar 360° // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«;118193437.50761679;C_14;0.1831128051566512;Las dem?s // La;Explotacion de otras minas y canteras
84283300900M;C_14;10561577.075976096;842833;Los dem?s // Los dem?s // --Los demás, de banda o correa // -Los demás aparatos elevadores o transportadores, de acción continua, para mercancías: // LAS DEMÁS MÁQUINAS Y APARATOS DE ELEVACIÓN, CARGA, DESCARGA O MANIPULACIÓN (POR EJEMPLO:ASCENSORES, ESCA;118193437.50761679;C_14;0.08935840515930059;Los dem?s // Lo;Explotacion de otras minas y canteras
84295900900F;C_14;8018023.751605641;842959;Las dem?s // Las dem?s // --Las demás // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS;118193437.50761679;C_14;0.06783814669142635;Las dem?s // La;Explotacion de otras minas y canteras
84798999900H;C_14;6028381.744971955;847989;Los demás // Los demás // Los demás // --Los demás // -Las demás máquinas y aparatos: // MÁQUINAS Y APARATOS MECÁNICOS CON FUNCIÓNPROPIA, NO EXPRESADOS NI COMPRENDIDOS EN OTRAPARTE DE ESTE CAPÍTULO.;118193437.50761679;C_14;0.05100436938035131;Los demás // Lo;Explotacion de otras minas y canteras
84741000000D;C_14;4962999.39949797;847410;-Máquinas y aparatos de clasificar, cribar, separar o lavar // MÁQUINAS Y APARATOS DE CLASIFICAR, CRIBAR,SEPARAR, LAVAR, QUEBRANTAR, TRITURAR, PULVERIZAR, MEZCLAR, AMASAR O SOBAR, TIERRA,PIEDRA U OTRA MATERIA MINERAL SÓLIDA (INCLUIDOSEL POLVO Y LA PASTA);118193437.50761679;C_14;0.04199048190960803;-Máquinas y apa;Explotacion de otras minas y canteras
84742090120T;C_14;3631040.8763029077;847420;De mandíbulas // Quebrantadores // Los demás // -Máquinas y aparatos de quebrantar, triturar o pulverizar // MÁQUINAS Y APARATOS DE CLASIFICAR, CRIBAR,SEPARAR, LAVAR, QUEBRANTAR, TRITURAR, PULVERIZAR, MEZCLAR, AMASAR O SOBAR, TIERRA,PIEDRA U OTRA MATERIA;118193437.50761679;C_14;0.030721171605394004;De mandíbulas /;Explotacion de otras minas y canteras
87041090200C;C_14;3026643.263436142;870410;De carga máxima superior a 5 t pero inferior      a 85 t // Los demás // -Volquetes automotores concebidos para utilizarlos fuera de la red de carreteras // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;118193437.50761679;C_14;0.025607540716810904;De carga máxima;Explotacion de otras minas y canteras
