cuit,hs6_d12,valor_pond,hs6_d12_desc
33709014299,84713019000E,769.54,"Las demás // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para tratamiento o procesamiento de datos, portátiles, de peso inferior o igual a 10 kg, que estén constituidas, al menos, por una unidad central de proceso, un te"
33707213529,84713019000E,528.56,"Las demás // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para tratamiento o procesamiento de datos, portátiles, de peso inferior o igual a 10 kg, que estén constituidas, al menos, por una unidad central de proceso, un te"
33709014299,84713012000B,7631733.330000001,"De peso inferior a 3,5 kg, con teclado     alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área superior    a 140 cm2 e inferior a 560 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para t"
33714688559,84713012000B,4599669.11,"De peso inferior a 3,5 kg, con teclado     alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área superior    a 140 cm2 e inferior a 560 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para t"
33711015359,84713012000B,46811.45,"De peso inferior a 3,5 kg, con teclado     alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área superior    a 140 cm2 e inferior a 560 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para t"
33999242109,84713012000B,39530.12999999999,"De peso inferior a 3,5 kg, con teclado     alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área superior    a 140 cm2 e inferior a 560 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para t"
33711647339,84713012000B,22323.620000000003,"De peso inferior a 3,5 kg, con teclado     alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área superior    a 140 cm2 e inferior a 560 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para t"
33709803099,84713012000B,19126.39,"De peso inferior a 3,5 kg, con teclado     alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área superior    a 140 cm2 e inferior a 560 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para t"
33707350739,84713012000B,9921.039999999999,"De peso inferior a 3,5 kg, con teclado     alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área superior    a 140 cm2 e inferior a 560 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para t"
33711102359,84713012000B,8484.540000000003,"De peso inferior a 3,5 kg, con teclado     alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área superior    a 140 cm2 e inferior a 560 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para t"
33710410599,84713012000B,7753.410000000001,"De peso inferior a 3,5 kg, con teclado     alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área superior    a 140 cm2 e inferior a 560 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para t"
33710051459,84713012000B,482.78,"De peso inferior a 3,5 kg, con teclado     alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área superior    a 140 cm2 e inferior a 560 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para t"
33688512889,84713011000U,2869159.4299999997,"De peso inferior a 350 g, con teclado    alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área inferior    a 140 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para tratamiento o procesamie"
33709416869,84713011000U,1592557.9,"De peso inferior a 350 g, con teclado    alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área inferior    a 140 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para tratamiento o procesamie"
33569389009,84713011000U,1178279.5599999998,"De peso inferior a 350 g, con teclado    alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área inferior    a 140 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para tratamiento o procesamie"
30715608398,84713011000U,921856.0100000001,"De peso inferior a 350 g, con teclado    alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área inferior    a 140 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para tratamiento o procesamie"
33677414419,84713011000U,877880.2899999999,"De peso inferior a 350 g, con teclado    alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área inferior    a 140 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para tratamiento o procesamie"
33572266449,84713011000U,516013.6899999999,"De peso inferior a 350 g, con teclado    alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área inferior    a 140 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para tratamiento o procesamie"
33709014299,84713011000U,141652.09,"De peso inferior a 350 g, con teclado    alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área inferior    a 140 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para tratamiento o procesamie"
33714688559,84713011000U,36145.07000000001,"De peso inferior a 350 g, con teclado    alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área inferior    a 140 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para tratamiento o procesamie"
33711102359,84713011000U,6841.45,"De peso inferior a 350 g, con teclado    alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área inferior    a 140 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para tratamiento o procesamie"
30715518194,84713011000U,251.64,"De peso inferior a 350 g, con teclado    alfanumérico de por lo menos 70 teclas y    con una pantalla («display») de área inferior    a 140 cm2 // Capaces de funcionar sin fuente externa de   energía // -Máquinas automáticas para tratamiento o procesamie"
33713283709,84439933000W,1095056.15,"Cartuchos de revelador (""toner"") // Mecanismos de impresión láser, LED (Diodos   Emisores de Luz) o LCS (Sistema de Cristal   Líquido), sus partes y accesorios // --Los demás // -Partes y accesorios: // MÁQUINAS Y APARATOS PARA IMPRIMIR MEDIANTE PLANCHAS"
33711102359,84439933000W,545278.66,"Cartuchos de revelador (""toner"") // Mecanismos de impresión láser, LED (Diodos   Emisores de Luz) o LCS (Sistema de Cristal   Líquido), sus partes y accesorios // --Los demás // -Partes y accesorios: // MÁQUINAS Y APARATOS PARA IMPRIMIR MEDIANTE PLANCHAS"
33710619609,84439933000W,352985.69000000006,"Cartuchos de revelador (""toner"") // Mecanismos de impresión láser, LED (Diodos   Emisores de Luz) o LCS (Sistema de Cristal   Líquido), sus partes y accesorios // --Los demás // -Partes y accesorios: // MÁQUINAS Y APARATOS PARA IMPRIMIR MEDIANTE PLANCHAS"
33714789959,84439933000W,71775.95,"Cartuchos de revelador (""toner"") // Mecanismos de impresión láser, LED (Diodos   Emisores de Luz) o LCS (Sistema de Cristal   Líquido), sus partes y accesorios // --Los demás // -Partes y accesorios: // MÁQUINAS Y APARATOS PARA IMPRIMIR MEDIANTE PLANCHAS"
33714202249,84439933000W,71386.05,"Cartuchos de revelador (""toner"") // Mecanismos de impresión láser, LED (Diodos   Emisores de Luz) o LCS (Sistema de Cristal   Líquido), sus partes y accesorios // --Los demás // -Partes y accesorios: // MÁQUINAS Y APARATOS PARA IMPRIMIR MEDIANTE PLANCHAS"
33711271819,84439933000W,59200.23999999999,"Cartuchos de revelador (""toner"") // Mecanismos de impresión láser, LED (Diodos   Emisores de Luz) o LCS (Sistema de Cristal   Líquido), sus partes y accesorios // --Los demás // -Partes y accesorios: // MÁQUINAS Y APARATOS PARA IMPRIMIR MEDIANTE PLANCHAS"
33709416869,84439933000W,33816.619999999995,"Cartuchos de revelador (""toner"") // Mecanismos de impresión láser, LED (Diodos   Emisores de Luz) o LCS (Sistema de Cristal   Líquido), sus partes y accesorios // --Los demás // -Partes y accesorios: // MÁQUINAS Y APARATOS PARA IMPRIMIR MEDIANTE PLANCHAS"
33711037549,84439933000W,24033.6,"Cartuchos de revelador (""toner"") // Mecanismos de impresión láser, LED (Diodos   Emisores de Luz) o LCS (Sistema de Cristal   Líquido), sus partes y accesorios // --Los demás // -Partes y accesorios: // MÁQUINAS Y APARATOS PARA IMPRIMIR MEDIANTE PLANCHAS"
33712841309,84439933000W,14670.73,"Cartuchos de revelador (""toner"") // Mecanismos de impresión láser, LED (Diodos   Emisores de Luz) o LCS (Sistema de Cristal   Líquido), sus partes y accesorios // --Los demás // -Partes y accesorios: // MÁQUINAS Y APARATOS PARA IMPRIMIR MEDIANTE PLANCHAS"
33711015359,84439933000W,2052.92,"Cartuchos de revelador (""toner"") // Mecanismos de impresión láser, LED (Diodos   Emisores de Luz) o LCS (Sistema de Cristal   Líquido), sus partes y accesorios // --Los demás // -Partes y accesorios: // MÁQUINAS Y APARATOS PARA IMPRIMIR MEDIANTE PLANCHAS"
30585895268,84335100100B,81982386.11000001,"Autopropulsadas // --Cosechadoras-trilladoras // -Las demás máquinas y aparatos de cosechar; máquinas y aparatos de trillar: // MÁQUINAS, APARATOS Y ARTEFACTOS DE COSECHAR OTRILLAR, INCLUIDAS LAS PRENSAS PARA PAJA O FORRAJE; CORTADORAS DE CESPED Y GUADAÑ"
30503720236,84335100100B,12777718.040000001,"Autopropulsadas // --Cosechadoras-trilladoras // -Las demás máquinas y aparatos de cosechar; máquinas y aparatos de trillar: // MÁQUINAS, APARATOS Y ARTEFACTOS DE COSECHAR OTRILLAR, INCLUIDAS LAS PRENSAS PARA PAJA O FORRAJE; CORTADORAS DE CESPED Y GUADAÑ"
30503858327,84335100100B,4987440.640000001,"Autopropulsadas // --Cosechadoras-trilladoras // -Las demás máquinas y aparatos de cosechar; máquinas y aparatos de trillar: // MÁQUINAS, APARATOS Y ARTEFACTOS DE COSECHAR OTRILLAR, INCLUIDAS LAS PRENSAS PARA PAJA O FORRAJE; CORTADORAS DE CESPED Y GUADAÑ"
30616275905,84335100100B,554588.15,"Autopropulsadas // --Cosechadoras-trilladoras // -Las demás máquinas y aparatos de cosechar; máquinas y aparatos de trillar: // MÁQUINAS, APARATOS Y ARTEFACTOS DE COSECHAR OTRILLAR, INCLUIDAS LAS PRENSAS PARA PAJA O FORRAJE; CORTADORAS DE CESPED Y GUADAÑ"
30548387384,84335100100B,226795.84999999998,"Autopropulsadas // --Cosechadoras-trilladoras // -Las demás máquinas y aparatos de cosechar; máquinas y aparatos de trillar: // MÁQUINAS, APARATOS Y ARTEFACTOS DE COSECHAR OTRILLAR, INCLUIDAS LAS PRENSAS PARA PAJA O FORRAJE; CORTADORAS DE CESPED Y GUADAÑ"
30708829206,84335100100B,147029.39,"Autopropulsadas // --Cosechadoras-trilladoras // -Las demás máquinas y aparatos de cosechar; máquinas y aparatos de trillar: // MÁQUINAS, APARATOS Y ARTEFACTOS DE COSECHAR OTRILLAR, INCLUIDAS LAS PRENSAS PARA PAJA O FORRAJE; CORTADORAS DE CESPED Y GUADAÑ"
30503811061,84335100100B,143173.86,"Autopropulsadas // --Cosechadoras-trilladoras // -Las demás máquinas y aparatos de cosechar; máquinas y aparatos de trillar: // MÁQUINAS, APARATOS Y ARTEFACTOS DE COSECHAR OTRILLAR, INCLUIDAS LAS PRENSAS PARA PAJA O FORRAJE; CORTADORAS DE CESPED Y GUADAÑ"
30709681725,84335100100B,79270.55000000002,"Autopropulsadas // --Cosechadoras-trilladoras // -Las demás máquinas y aparatos de cosechar; máquinas y aparatos de trillar: // MÁQUINAS, APARATOS Y ARTEFACTOS DE COSECHAR OTRILLAR, INCLUIDAS LAS PRENSAS PARA PAJA O FORRAJE; CORTADORAS DE CESPED Y GUADAÑ"
30714430048,84335100100B,42420.0,"Autopropulsadas // --Cosechadoras-trilladoras // -Las demás máquinas y aparatos de cosechar; máquinas y aparatos de trillar: // MÁQUINAS, APARATOS Y ARTEFACTOS DE COSECHAR OTRILLAR, INCLUIDAS LAS PRENSAS PARA PAJA O FORRAJE; CORTADORAS DE CESPED Y GUADAÑ"
30711252173,84335100100B,15024.75,"Autopropulsadas // --Cosechadoras-trilladoras // -Las demás máquinas y aparatos de cosechar; máquinas y aparatos de trillar: // MÁQUINAS, APARATOS Y ARTEFACTOS DE COSECHAR OTRILLAR, INCLUIDAS LAS PRENSAS PARA PAJA O FORRAJE; CORTADORAS DE CESPED Y GUADAÑ"
33678195249,84295900900F,3653599.98,"Las dem?s // Las dem?s // --Las demás // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS"
33644379839,84295900900F,3028997.71,"Las dem?s // Las dem?s // --Las demás // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS"
33599594839,84295900900F,2636986.6,"Las dem?s // Las dem?s // --Las demás // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS"
30715184660,84295900900F,538412.56,"Las dem?s // Las dem?s // --Las demás // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS"
33707784429,84295900900F,258924.99999999997,"Las dem?s // Las dem?s // --Las demás // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS"
30715292129,84295900900F,222199.99999999997,"Las dem?s // Las dem?s // --Las demás // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS"
33500857949,84295900900F,115161.73999999999,"Las dem?s // Las dem?s // --Las demás // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS"
30712982205,84295900900F,110423.29999999999,"Las dem?s // Las dem?s // --Las demás // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS"
30714125091,84295900900F,71388.56,"Las dem?s // Las dem?s // --Las demás // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS"
30713291605,84295900900F,11841.19,"Las dem?s // Las dem?s // --Las demás // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS"
33599594839,84295219000B,18305074.32,"Las dem?s // Las dem?s // Excavadoras // --Máquinas cuya superestructura pueda girar 360° // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«"
33678195249,84295219000B,3260499.9499999997,"Las dem?s // Las dem?s // Excavadoras // --Máquinas cuya superestructura pueda girar 360° // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«"
33707784429,84295219000B,758357.0100000001,"Las dem?s // Las dem?s // Excavadoras // --Máquinas cuya superestructura pueda girar 360° // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«"
33709322139,84295219000B,661543.06,"Las dem?s // Las dem?s // Excavadoras // --Máquinas cuya superestructura pueda girar 360° // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«"
33644379839,84295219000B,642862.0700000001,"Las dem?s // Las dem?s // Excavadoras // --Máquinas cuya superestructura pueda girar 360° // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«"
30715184660,84295219000B,515887.52,"Las dem?s // Las dem?s // Excavadoras // --Máquinas cuya superestructura pueda girar 360° // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«"
33500857949,84295219000B,484728.29,"Las dem?s // Las dem?s // Excavadoras // --Máquinas cuya superestructura pueda girar 360° // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«"
30999146844,84295219000B,129808.94999999998,"Las dem?s // Las dem?s // Excavadoras // --Máquinas cuya superestructura pueda girar 360° // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«"
30715365738,84295219000B,117500.0,"Las dem?s // Las dem?s // Excavadoras // --Máquinas cuya superestructura pueda girar 360° // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«"
30715165828,84295219000B,26973.37,"Las dem?s // Las dem?s // Excavadoras // --Máquinas cuya superestructura pueda girar 360° // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«"
33678195249,84295199000T,7071449.090000001,"Las dem?s // Las dem?s // Las demás // --Cargadoras y palas cargadoras de carga frontal // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SC"
33599594839,84295199000T,4905000.98,"Las dem?s // Las dem?s // Las demás // --Cargadoras y palas cargadoras de carga frontal // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SC"
33680443969,84295199000T,1868092.7,"Las dem?s // Las dem?s // Las demás // --Cargadoras y palas cargadoras de carga frontal // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SC"
33707784429,84295199000T,1646999.68,"Las dem?s // Las dem?s // Las demás // --Cargadoras y palas cargadoras de carga frontal // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SC"
33644379839,84295199000T,1350431.6700000002,"Las dem?s // Las dem?s // Las demás // --Cargadoras y palas cargadoras de carga frontal // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SC"
33708954999,84295199000T,158217.14999999997,"Las dem?s // Las dem?s // Las demás // --Cargadoras y palas cargadoras de carga frontal // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SC"
33642423369,84295199000T,77850.8,"Las dem?s // Las dem?s // Las demás // --Cargadoras y palas cargadoras de carga frontal // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SC"
33707639089,84295199000T,60430.32,"Las dem?s // Las dem?s // Las demás // --Cargadoras y palas cargadoras de carga frontal // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SC"
33688020889,84295199000T,60009.490000000005,"Las dem?s // Las dem?s // Las demás // --Cargadoras y palas cargadoras de carga frontal // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SC"
30999147077,84295199000T,40211.07,"Las dem?s // Las dem?s // Las demás // --Cargadoras y palas cargadoras de carga frontal // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SC"
33599594839,84294000000K,10863668.81,"-Compactadoras y apisonadoras (aplanadoras) // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS, PALAS CARGADORAS, COMPACTADORAS YAPISONADORAS (APLANADORA"
33678195249,84294000000K,1472553.5,"-Compactadoras y apisonadoras (aplanadoras) // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS, PALAS CARGADORAS, COMPACTADORAS YAPISONADORAS (APLANADORA"
33709700109,84294000000K,643908.4100000001,"-Compactadoras y apisonadoras (aplanadoras) // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS, PALAS CARGADORAS, COMPACTADORAS YAPISONADORAS (APLANADORA"
33707784429,84294000000K,373643.12000000005,"-Compactadoras y apisonadoras (aplanadoras) // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS, PALAS CARGADORAS, COMPACTADORAS YAPISONADORAS (APLANADORA"
33710289889,84294000000K,362047.48999999993,"-Compactadoras y apisonadoras (aplanadoras) // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS, PALAS CARGADORAS, COMPACTADORAS YAPISONADORAS (APLANADORA"
33688020889,84294000000K,162536.15,"-Compactadoras y apisonadoras (aplanadoras) // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS, PALAS CARGADORAS, COMPACTADORAS YAPISONADORAS (APLANADORA"
33708557779,84294000000K,152436.07,"-Compactadoras y apisonadoras (aplanadoras) // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS, PALAS CARGADORAS, COMPACTADORAS YAPISONADORAS (APLANADORA"
33709322139,84294000000K,130232.08000000003,"-Compactadoras y apisonadoras (aplanadoras) // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS, PALAS CARGADORAS, COMPACTADORAS YAPISONADORAS (APLANADORA"
33537186009,84294000000K,117066.40000000001,"-Compactadoras y apisonadoras (aplanadoras) // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS, PALAS CARGADORAS, COMPACTADORAS YAPISONADORAS (APLANADORA"
33578975239,84294000000K,75396.17,"-Compactadoras y apisonadoras (aplanadoras) // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS, PALAS CARGADORAS, COMPACTADORAS YAPISONADORAS (APLANADORA"
33678195249,84292090000V,2510421.2399999998,"Las dem?s // Las dem?s // -Niveladoras // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS, PALAS CARGADORAS, COMPACTADORAS YAPISONADORAS (APLANADORAS), A"
30999146844,84292090000V,2196691.57,"Las dem?s // Las dem?s // -Niveladoras // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS, PALAS CARGADORAS, COMPACTADORAS YAPISONADORAS (APLANADORAS), A"
30715184660,84292090000V,1664365.33,"Las dem?s // Las dem?s // -Niveladoras // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS, PALAS CARGADORAS, COMPACTADORAS YAPISONADORAS (APLANADORAS), A"
33644379839,84292090000V,1624775.38,"Las dem?s // Las dem?s // -Niveladoras // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SCRAPERS»), PALAS MECÁNICAS, EXCAVADORAS, CARGADORAS, PALAS CARGADORAS, COMPACTADORAS YAPISONADORAS (APLANADORAS), A"
