hs6_d12;sd;valor_pond;HS6;hs6_d12_desc;impo_tot;letra;impo_relativa;short_name;desc
32151900100E;D_22;9648339.36;321519;Tintas de seguridad para impresión de papel      moneda // --Las demás // -Tintas de imprimir: // TINTAS DE IMPRIMIR, TINTAS DE ESCRIBIR ODIBUJAR Y DEMÁS TINTAS, INCLUSO CONCENTRADASO SÓLIDAS.;237292922.90081236;D_22;0.04066003841181969;Tintas de segur;EdiciÃ³n
48102990990K;D_22;8329426.0704656085;481029;Los demás // Los demás // Los demás // --Los demás // -Papel y cartón de los tipos utilizados para escribir, imprimir u otros fines gráficos, con un contenido total de fibras obtenidas por procedimiento mecánico o químico-macánico superior al 10 % en pes;237292922.90081236;D_22;0.03510187311379396;Los demás // Lo;EdiciÃ³n
39206219919K;D_22;5056864.145842486;392062;Las demás // De poli(tereftalato de etileno),       exclusivamente // Las demás // Las demás // De espesor inferior o igual a 40 micrómetros // --De poli(tereftalato de etileno) // -De policarbonatos, resinas alcídicas, poliésteres alílicos o demás polié;237292922.90081236;D_22;0.02131064038499049;Las demás // De;EdiciÃ³n
48026191000R;D_22;4802440.503611688;480261;De peso inferior o igual a 57 g/m2, con un    contenido de fibras de madera obtenidas por    procedimiento mecánico superior o igual al 65    % en peso del contenido total de fibra // Los demás // --En bobinas (rollos) // -Los demás papeles y cartones, c;237292922.90081236;D_22;0.020238448095728046;De peso inferio;EdiciÃ³n
48119090910U;D_22;4548053.338630873;481190;Los demás papeles termosensibles // papeles termosensibles // Los demás // Los demás // -Los demás papeles, cartones, guata de celulosa y napa de fibras de celulosa // PAPEL, CARTÓN, GUATA DE CELULOSA Y NAPA DE FIBRASDE CELULOSA, ESTUCADOS, RECUBIERTOS,;237292922.90081236;D_22;0.019166409528917742;Los demás papel;EdiciÃ³n
47032900200H;D_21;119734744.90938596;470329;De eucalipto // --Distinta de las de coníferas // -Semiblanqueada o blanqueada: // PASTA QUÍMICA DE MADERA A LA SOSA (SODA) O ALSULFATO, EXCEPTO LA PASTA PARA DISOLVER.;1083582493.194734;D_21;0.11049896584834178;De eucalipto //;Papel
48041100000M;D_21;96841672.99781097;480411;--Crudos // -Papel y cartón para caras (cubiertas) («Kraftliner»): // PAPEL Y CARTON KRAFT, SIN ESTUCAR NI RECUBRIR, ENBOBINAS (ROLLOS) O EN HOJAS, EXCEPTO EL DE LASPARTIDAS 48.02 ó 48.03.;1083582493.194734;D_21;0.0893717585933785;--Crudos // -Pa;Papel
39069044000T;D_21;49855703.9522339;390690;Poli(acrilato de sodio), con capacidad de    absorción de una solución acuosa de cloruro    de sodio al 0,9 % en peso, superior o igual a    20 veces su propio peso // En las formas previstas en la Nota 6 b) de   este Capítulo // -Los demás // POLÍMEROS;1083582493.194734;D_21;0.046010067775499;Poli(acrilato d;Papel
33059000900P;D_21;47796368.48188645;330590;Las demás // -Las demás // PREPARACIONES CAPILARES.;1083582493.194734;D_21;0.04410957982623738;Las demás // -L;Papel
82121020112M;D_21;31832045.54874409;821210;Con parte operante de acero inoxidable // De cabezal fijo // Descartables // Máquinas y maquinillas // -Navajas y máquinas de afeitar // NAVAJAS Y MÁQUINAS DE AFEITAR Y SUS HOJAS(INCLUIDOS LOS ESBOZOS EN FLEJE).;1083582493.194734;D_21;0.029376670210768577;Con parte opera;Papel
56031130000U;D_21;25372056.4073049;560311;De polipropileno // --De peso inferior o igual a 25 g/m2 // -De filamentos sintéticos o artificiales: // TELA SIN TEJER, INCLUSO IMPREGNADA,   RECUBIERTA, REVESTIDA O ESTRATIFICADA.;1083582493.194734;D_21;0.02341497446355033;De polipropilen;Papel
33051000990F;D_21;25049569.218359366;330510;Los demás // Los demás // -Champúes // PREPARACIONES CAPILARES.;1083582493.194734;D_21;0.023117362430344866;Los demás // Lo;Papel
48102990110Q;D_21;23484018.549406312;481029;Tipo duplex (Res.214/99 MEOSP) // De peso superior a 200 g/m2, con grado      de blancura superior al 60 %, espesor      comprendido entre las 225 y 508 micras y un      contenido de cenizas superior al 3 %, para      la elaboración de envases(Anexo V-C-;1083582493.194734;D_21;0.02167257102887313;Tipo duplex (Re;Papel
33051000910E;D_21;22661162.816260647;330510;Para el tratamiento de la caspa // Los demás // -Champúes // PREPARACIONES CAPILARES.;1083582493.194734;D_21;0.020913186544246003;Para el tratami;Papel
48042100000B;D_21;16812930.64433309;480421;--Crudo // -Papel Kraft para sacos (bolsas): // PAPEL Y CARTON KRAFT, SIN ESTUCAR NI RECUBRIR, ENBOBINAS (ROLLOS) O EN HOJAS, EXCEPTO EL DE LASPARTIDAS 48.02 ó 48.03.;1083582493.194734;D_21;0.015516059690816346;--Crudo // -Pap;Papel
48119090990V;D_20;15011080.89068807;481190;Los demás // Los demás // Los demás // -Los demás papeles, cartones, guata de celulosa y napa de fibras de celulosa // PAPEL, CARTÓN, GUATA DE CELULOSA Y NAPA DE FIBRASDE CELULOSA, ESTUCADOS, RECUBIERTOS, IMPREGNADOSO REVESTIDOS, COLOREADOS O DECORADOS E;88264688.45410387;D_20;0.17006892737738008;Los demás // Lo;Madera
48025592990L;D_20;9383983.271421546;480255;Los demás // Los demás // Kraft // Los demás // --De peso superior o igual a 40 g/m2 pero inferior  o igual a 150 g/m2, en bobinas (rollos) // -Los demás papeles y cartones, sin fibras obtenidas por procedimiento mecánico o químico- mecánico o con un con;88264688.45410387;D_20;0.10631639261153748;Los demás // Lo;Madera
44123100944U;D_20;8458309.091978848;441231;De espesor superior o igual a 16 mm., de       primera calidad (calidades A y B, según       Norma IRAM 9506) // De espesor superior o igual a 15 mm pero       inferior o igual a 18 mm // Las demás // --Que tengan, por lo menos, una hoja externa de  las;88264688.45410387;D_20;0.0958289123331243;De espesor supe;Madera
44101210000E;D_20;5993763.322221994;441012;En bruto o simplemente lijados // --Tableros llamados «oriented strand board» (OSB) // -De madera // TABLEROS DE PARTÍCULAS, TABLEROS LLAMADOS «ORIENTED STRAND BOARD» (OSB) Y TABLEROS SIMILARES (POR EJEMPLO «WAFERBOARD»), DE MADERA U OTRAS MATERIAS LEÑOS;88264688.45410387;D_20;0.06790669549962383;En bruto o simp;Madera
45031000000M;D_20;2958112.7156800707;450310;-Tapones // MANUFACTURAS DE CORCHO NATURAL.;88264688.45410387;D_20;0.03351411269318918;-Tapones // MAN;Madera
45049000110C;D_20;2660467.5215707053;450490;Tapones, incluso con discos de corcho       natural // Con aglomerante // -Las demás // CORCHO AGLOMERADO (INCLUSO CON AGLUTINANTE) YMANUFACTURAS DE CORCHO AGLOMERADO.;88264688.45410387;D_20;0.030141923890142124;Tapones, inclus;Madera
44089090190J;D_20;2097099.2725735614;440890;Las demás // De espesor inferior o igual a 0,65 mm // Las demás // -Las demás // HOJAS PARA CHAPADO (INCLUIDAS LAS OBTENIDAS POR CORTADO DE MADERA ESTRATIFICADA),  PARA CONTRACHAPADO O PARA MADERAS ESTRATIFICADAS SIMILARES Y DEMAS MADERAS, ASERRADAS LONG;88264688.45410387;D_20;0.023759210045408104;Las demás // De;Madera
38099211000N;D_20;1791208.7206343266;380992;A base de parafina o derivados de ácidos    grasos // Impermeabilizantes // --De los tipos utilizados en la industria del  papel o industrias similares // -Los demás: // APRESTOS Y PRODUCTOS DE ACABADO, ACELERADORES DE TINTURA O DE FIJACIÓN DE MATERIAS C;88264688.45410387;D_20;0.02029360497392708;A base de paraf;Madera
44123200246X;D_20;1357425.281168647;441232;De espesor superior o igual  a 16 mm, de       tercera calidad e inferiores (calidad C e       inferiores, según Norma IRAM 9506) // De espesor superior o igual a 15 mm pero       inferior o igual a 18 mm. // Fenólicos, sin recubrimiento de plástico // -;88264688.45410387;D_20;0.015379029880952733;De espesor supe;Madera
48026199200N;D_20;1283655.71712791;480261;De peso superior o igual a 40 g/m2 pero      inferior 150 g/m2 // Los demás // Los demás // --En bobinas (rollos) // -Los demás papeles y cartones, con un contenido total de fibras obtenidas por procedimiento mecánico o químico-mecánico superior al 10 %;88264688.45410387;D_20;0.014543253248952313;De peso superio;Madera
64041100280Q;D_19;70971955.4090749;640411;"Los demás, presentados desmontados o sin           montar todavía // , presentados desmontados o sin           montar todavía // Calzado para tenis, baloncesto, gimnasia,      entrenamiento y calzados similares // --Calzado de deporte; calzado de tenis,";322918510.32943714;D_19;0.2197828651465977;Los demás, pres;Cuero
64021900598L;D_19;18342043.290482745;640219;Los demás, presentados desmontados o sin           montar todavía // Los demás // Para fùtbol // --Los demás // -Calzado de deporte: // LOS DEMÁS CALZADOS CON SUELA Y PARTE SUPERIORDE CAUCHO O PLÁSTICO.;322918510.32943714;D_19;0.05680084201977285;Los demás, pres;Cuero
64029990280A;D_19;17618097.74535668;640299;Los demás, presentados desmontados o sin       montar todavía // , presentados desmontados o sin       montar todavía // Calzado para tenis, baloncesto, gimnasia,      entrenamiento y calzados similares // Los demás // --Los demás // -Los demás calzados:;322918510.32943714;D_19;0.054558958937915736;Los demás, pres;Cuero
64061000163K;D_19;12789064.747394731;640610;Superior al número 34 e inferior o igual       al número 40, o sus equivalentes // De materias textiles // Partes superiores // -Partes superiores de calzado y sus partes, excepto los contrafuertes y punteras duras // PARTES DE CALZADO (INCLUIDAS LAS PAR;322918510.32943714;D_19;0.039604619550447875;Superior al núm;Cuero
64062000110B;D_19;11843729.50022859;640620;"Enteras // Suelas // -Suelas y tacos (tacones)*, de caucho o plástico // PARTES DE CALZADO (INCLUIDAS LAS PARTESSUPERIORES FIJADAS A LAS PALMILLAS DISTINTAS DELA SUELA); PLANTILLAS, TALONERAS Y ARTÍCULOSSIMILARES, AMOVIBLES; POLAINAS Y ARTÍCULOSSIMILARES";322918510.32943714;D_19;0.03667714646690825;Enteras // Suel;Cuero
64029990313P;D_19;11313813.179168144;640299;Superior al número 34 e inferior o igual       al número 40, o sus equivalentes // Con taco (tacón) cosido, pegado o clavado // Los demás, con taco (tacón) incluso      moldeado formando una sola pieza con la      suela // Los demás // --Los demás // -Lo;322918510.32943714;D_19;0.03503612464837009;Superior al núm;Cuero
40051090000E;D_19;9201637.056834057;400510;Los demás // -Caucho con adición de negro de humo o de sílice // CAUCHO MEZCLADO SIN VULCANIZAR, EN FORMAS PRIMARIAS O EN PLACAS, HOJAS O TIRAS.;322918510.32943714;D_19;0.02849522948513131;Los demás // -C;Cuero
64039990218N;D_19;7077095.548967527;640399;Los demás, presentados desmontados o sin           montar todavía // Con parte superior de cuero vacuno // Calzado para tenis, baloncesto, gimnasia,      entrenamiento y calzados similares // Los demás // --Los demás // -Los demás calzados: // CALZADO CO;322918510.32943714;D_19;0.021916041733710367;Los demás, pres;Cuero
64061000164M;D_19;6692092.043318259;640610;Superior al número 40 e inferior o igual       al número 45, o sus equivalentes // De materias textiles // Partes superiores // -Partes superiores de calzado y sus partes, excepto los contrafuertes y punteras duras // PARTES DE CALZADO (INCLUIDAS LAS PAR;322918510.32943714;D_19;0.020723779620100056;Superior al núm;Cuero
64041900931K;D_19;5746922.656217318;640419;Presentados desmontados o sin montar               todavía // Superior al número 34 e inferior o igual        al número 40, o sus equivalentes // Los demás // --Los demás // -Calzado con suela de caucho o plástico: // CALZADO CON SUELA DE CAUCHO, PLÁSTIC;322918510.32943714;D_19;0.017796820164797566;Presentados des;Cuero
60063200000E;D_18;4471302.058260881;600632;--Teñidos // -De fibras sinteticas: // LOS DEMÁS TEJIDOS DE PUNTO.;90375644.20192806;D_18;0.049474635536434615;--Teñidos // -D;Confecciones
55129910000D;D_18;3302890.203319563;551299;De aramidas // --Los demás // -Los demás: // TEJIDOS DE FIBRAS SINTETICAS DISCONTINUAS CONUN CONTENIDO DE FIBRAS SINTETICAS DISCONTINUASSUPERIOR O IGUAL AL 85% EN PESO.;90375644.20192806;D_18;0.03654624243606885;De aramidas // ;Confecciones
62101000110J;D_18;2967651.8758466844;621010;Batas, monos (overoles) y demás prendas de       trabajo de los tipos utilizados por       cirujanos, mecánicos, obreros, etc. // De tela sin tejer // -Con productos de las partidas 56.02 ó 56.03 // PRENDAS DE VESTIR CONFECCIONADAS CON PRODUCTOS DELAS PA;90375644.20192806;D_18;0.03283685446508135;Batas, monos (o;Confecciones
55091210000Q;D_18;2107625.9036130607;550912;De aramidas // --Retorcidos o cableados // -Con un contenido de fibras discontinuas de nailon o demás poliamidas superior o igual al 85 % en peso: // HILADOS DE FIBRAS SINTETICAS DISCONTINUAS (EXCEPTOEL HILO DE COSER) SIN ACONDICIONAR PARA LA VENTAAL POR;90375644.20192806;D_18;0.023320728966578108;De aramidas // ;Confecciones
52093900160Y;D_18;1990192.6183039146;520939;De densidad superior o igual a 54 hilos por       cm2 pero inferior a 60 hilos por cm2 // Los demás tejidos de ligamento sarga // --Los demás tejidos // -Teñidos: // TEJIDOS DE ALGODÓN CON UN CONTENIDO DE ALGODÓNSUPERIOR O IGUAL AL 85 % EN PESO, DE PESO;90375644.20192806;D_18;0.022021338114693693;De densidad sup;Confecciones
52104910980B;D_18;1811644.3829890653;521049;De densidad superior o igual a 80 hilos por      cm2 pero inferior a 95 hilos por cm2 // Los demás // De ligamento sarga, incluido el cruzado, de   curso inferior o igual a 4 // --Los demás tejidos // -Con hilados de distintos colores: // TEJIDOS DE ALGO;90375644.20192806;D_18;0.02004571473860007;De densidad sup;Confecciones
60064200000U;D_18;1778038.2168680804;600642;--Teñidos // -De fibras artificiales: // LOS DEMÁS TEJIDOS DE PUNTO.;90375644.20192806;D_18;0.019673864928645764;--Teñidos // -D;Confecciones
49089000900T;D_18;1734655.4453654608;490890;Los demás // -Las demás // CALCOMANÍAS DE CUALQUIER CLASE.;90375644.20192806;D_18;0.019193837683631736;Los demás // -L;Confecciones
62029300110Z;D_18;1630430.7273731993;620293;De talle superior al 16 o sus equivalentes // Con relleno // --De fibras sinteticas o artificiales // -Los demás: // ABRIGOS, CHAQUETONES, CAPAS, ANORAKS, CAZADORAS Y ARTÍCULOS SIMILARES, PARA MUJERES O NIÑAS,EXCEPTO LOS ARTÍCULOS DE LA PARTIDA 62.04.;90375644.20192806;D_18;0.0180405986786694;De talle superi;Confecciones
54076100242Z;D_18;1406787.535153624;540761;De densidad superior a 30 hilos por cm2       pero inferior o igual a 50 hilos por cm2 // Los demás tejidos de ligamento tafetán // Teñidos // --Con un contenido de filamentos de poliéster    sin texturar superior o igual al 85 % en peso // -Los demás te;90375644.20192806;D_18;0.015566002849289915;De densidad sup;Confecciones
29173600000Q;D_17;67464396.54105845;291736;"--Ácido tereftálico y sus sales // -Ácidos policarboxílicos aromáticos, sus  anhídridos, halogenuros, peróxidos, peroxiácidos y sus derivados: // ÁCIDOS POLICARBOXÍLICOS, SUS ANHÍDRIDOS, HALOGENUROS, PERÓXIDOS Y PEROXIÁCIDOS; SUSDERIVADOS HALOGENADOS, SU";832648372.1567838;D_17;0.08102387369869886;--Ácido tereftá;Productos textiles
39021020000F;D_17;66859585.23908216;390210;Sin carga // -Polipropileno // POLÍMEROS DE PROPILENO O DE OTRAS OLEFINAS, EN FORMAS PRIMARIAS.;832648372.1567838;D_17;0.0802975030935301;Sin carga // -P;Productos textiles
29053100000Y;D_17;34733468.94302999;290531;--Etilenglicol (etanodiol) // -Dioles: // ALCOHOLES ACÍCLICOS Y SUS DERIVADOS HALOGENADOS,SULFONADOS, NITRADOS O NITROSADOS.;832648372.1567838;D_17;0.04171445006619174;--Etilenglicol ;Productos textiles
12019000190C;D_17;27513983.304425947;120190;Las demás // A granel, con hasta 15 % embolsado      (Ley 21.453) // -Los demás // HABAS (POROTOS, FRIJOLES, FREJOLES)* DE SOJA(SOYA), INCLUSO QUEBRANTADAS.;832648372.1567838;D_17;0.033043940544983365;Las demás // A ;Productos textiles
54023300200W;D_17;23734065.07682928;540233;De título superior a 80 Dtex. pero inferior      o igual a 170 Dtex. // --De poliésteres // -Hilados texturados: // HILADOS DE FILAMENTOS SINTETICOS (EXCEPTO EL HILO DE COSER) SIN ACONDICIONAR PARA LA VENTA AL POR MENOR, INCLUIDOS LOS MONOFILAMENTOS SINT;832648372.1567838;D_17;0.028504307304837037;De título super;Productos textiles
60063300000R;D_17;16607241.864895267;600633;--Con hilados de distintos colores // -De fibras sinteticas: // LOS DEMÁS TEJIDOS DE PUNTO.;832648372.1567838;D_17;0.019945084167855915;--Con hilados d;Productos textiles
54024400990P;D_17;15880991.374975897;540244;Los demás // Los demás // --De elastómeros // -Los demás hilados sencillos sin torsión o con una torsión inferior o igual a 50 vueltas  por metro: // HILADOS DE FILAMENTOS SINTETICOS (EXCEPTO EL HILO DE COSER) SIN ACONDICIONAR PARA LA VENTA AL POR MENOR,;832648372.1567838;D_17;0.01907286665779439;Los demás // Lo;Productos textiles
39081024000X;D_17;14001173.142954862;390810;Poliamida-6 ó poliamida-6,6, sin carga // En las formas previstas en la Nota 6 b) de   este Capítulo // -Poliamidas-6,-11,-12,-6,6,- 6,9,- 6,10 ó -6,12 // POLIAMIDAS EN FORMAS PRIMARIAS.;832648372.1567838;D_17;0.016815229106481103;Poliamida-6 ó p;Productos textiles
55013000000M;D_17;13427848.490000002;550130;-Acrílicos o modacrílicos // CABLES DE FILAMENTOS SINTETICOS.;832648372.1567838;D_17;0.016126673562356524;-Acrílicos o mo;Productos textiles
55093200321J;D_17;12615038.51;550932;De título inferior o igual a 800 Decitex           por hilo sencillo // De longitud de fibra superior a 51 mm // Retorcidos // --Retorcidos o cableados // -Con un contenido de fibras discontinuas acrílicas o modacrílicas superior o igual al 85 % en peso:;832648372.1567838;D_17;0.015150499216522393;De título infer;Productos textiles
24031900100B;D_16;19564218.92270326;240319;"Tabaco picado o en hebras // --Los demás // -Tabaco para fumar, incluso con sucedáneos de tabaco en cualquier proporción: // LOS DEMÁS TABACOS Y SUCEDÁNEOS DEL TABACO, ELABORADOS; TABACO <<HOMOGENEIZADO>> O <<RECONSTITUIDO>>; EXTRACTOS Y JUGOS DE TABACO.";119945308.31747603;D_16;0.16310949712947423;Tabaco picado o;Tabaco
55020010000Y;D_16;17976504.090020888;550200;De acetato de celulosa // CABLES DE FILAMENTOS ARTIFICIALES.;119945308.31747603;D_16;0.14987250724671913;De acetato de c;Tabaco
33029090900X;D_16;14515092.838371122;330290;"Las demás // Las demás // -Las demás // MEZCLAS DE SUSTANCIAS ODORÍFERAS Y MEZCLAS (INCLUIDAS LAS DISOLUCIONES ALCOHÓLICAS) A BASEDE UNA O VARIAS DE ESTAS SUSTANCIAS, DE LOS TIPOSUTILIZADOS COMO MATERIAS BÁSICAS PARA LAINDUSTRIA; LAS DEMÁS PREPARACIONES";119945308.31747603;D_16;0.121014260932591;Las demás // La;Tabaco
24039990000X;D_16;12748381.300319122;240399;"Los demás // --Los demás // -Los demás: // LOS DEMÁS TABACOS Y SUCEDÁNEOS DEL TABACO, ELABORADOS; TABACO <<HOMOGENEIZADO>> O <<RECONSTITUIDO>>; EXTRACTOS Y JUGOS DE TABACO.";119945308.31747603;D_16;0.10628495169295157;Los demás // --;Tabaco
56012291000Z;D_16;9983490.526049195;560122;"Cilindros para filtros de cigarrillos // Los demás artículos de guata // --De fibras sintéticas o artificiales // -Guata de materia textil y artículos de esta guata: // GUATA DE MATERIA TEXTIL Y ARTÍCULOS DE ESTAGUATA; FIBRAS TEXTILES DE LONGITUD INFERIO";119945308.31747603;D_16;0.0832336893046662;Cilindros para ;Tabaco
39202019911M;D_16;7380266.978294617;392020;De espesor superior a 10 micrones,       transparentes // De polipropileno biaxialmente orientado       exclusivamente // Las demás // Las demás // Biaxialmente orientados // -De polímeros de propileno // LAS DEMÁS PLACAS, LÁMINAS, HOJAS Y TIRAS, DE PLÁS;119945308.31747603;D_16;0.061530268101527;De espesor supe;Tabaco
48132000000R;D_16;6540422.6178269945;481320;-En bobinas (rollos) de anchura inferior o igual a 5 cm // PAPEL DE FUMAR, INCLUSO CORTADO AL TAMAÑO ADECUADO, EN LIBRILLOS O EN TUBOS.;119945308.31747603;D_16;0.05452837388616771;-En bobinas (ro;Tabaco
24039100000N;D_16;5106902.049204863;240391;"--Tabaco <<homogeneizado>> o <<reconstituido>> // -Los demás: // LOS DEMÁS TABACOS Y SUCEDÁNEOS DEL TABACO, ELABORADOS; TABACO <<HOMOGENEIZADO>> O <<RECONSTITUIDO>>; EXTRACTOS Y JUGOS DE TABACO.";119945308.31747603;D_16;0.0425769221059294;--Tabaco <<homo;Tabaco
24012040000E;D_16;4709884.1157397805;240120;"En hojas secas (<<light air cured>>), del tipo   Burley // -Tabaco total o parcialmente desvenado o desnervado // TABACO EN RAMA O SIN ELABORAR; DESPERDICIOS DETABACO.";119945308.31747603;D_16;0.0392669307520847;En hojas secas ;Tabaco
24011090000P;D_16;3014439.224011055;240110;"Los demás // -Tabaco sin desvenar o desnervar // TABACO EN RAMA O SIN ELABORAR; DESPERDICIOS DETABACO.";119945308.31747603;D_16;0.02513178102833599;Los demás // -T;Tabaco
12019000190C;D_15;513781817.94948196;120190;Las demás // A granel, con hasta 15 % embolsado      (Ley 21.453) // -Los demás // HABAS (POROTOS, FRIJOLES, FREJOLES)* DE SOJA(SOYA), INCLUSO QUEBRANTADAS.;2702011315.531321;D_15;0.19014791499807335;Las demás // A ;Alimentos
31054000190R;D_15;88774488.02746108;310540;Los demás // Fosfato monoamónico // -Dihidrogenoortofosfato de amonio (fosfato monoamónico), incluso mezclado con hidrogenoortofosfato de diamonio (fosfato diamónico) // ABONOS MINERALES O QUÍMICOS, CON DOS O TRES DE LOS ELEMENTOS FERTILIZANTES: NITRÓGEN;2702011315.531321;D_15;0.03285496530572617;Los demás // Fo;Alimentos
31028000110R;D_15;63305956.2437097;310280;En disolución acuosa // Mezclas fertilizantes que contengan nitrato        de amonio // -Mezclas de urea con nitrato de amonio en disolución acuosa o amoniacal // ABONOS MINERALES O QUÍMICOS NITROGENADOS.;2702011315.531321;D_15;0.02342919730936111;En disolución a;Alimentos
08039000900J;D_15;61579490.473821275;80390;Los demás // -Los demás // BANANAS, INCLUIDOS LOS PLÁTANOS, FRESCOS O SECOS.;2702011315.531321;D_15;0.022790241521143423;Los demás // -L;Alimentos
09011110100U;D_15;60941040.62530775;90111;"Arábigos // En grano // --Sin descafeinar // -Café sin tostar: // CAFE, INCLUSO TOSTADO O DESCAFEINADO; CASCARA YCASCARILLA DE CAFE; SUCEDANEOS DEL CAFE QUECONTENGAN CAFE EN CUALQUIER PROPORCIÓN.";2702011315.531321;D_15;0.02255395463187554;Arábigos // En ;Alimentos
31021010000U;D_15;58628880.837221794;310210;Con un contenido de nitrógeno, calculado sobre   producto anhidro seco, superior al 45 % en peso // -Urea, incluso en disolución acuosa // ABONOS MINERALES O QUÍMICOS NITROGENADOS.;2702011315.531321;D_15;0.0216982366062716;Con un contenid;Alimentos
31053010000C;D_15;57981754.48103576;310530;"Con un contenido de arsénico (As) superior   o igual a 6 mg/kg // -Hidrogenoortofosfato de diamonio (fosfato diamónico) // ABONOS MINERALES O QUÍMICOS, CON DOS O TRES DE LOS ELEMENTOS FERTILIZANTES: NITRÓGENO, FÓSFORO Y POTASIO; LOS DEMÁS ABONOS; PRODUCT";2702011315.531321;D_15;0.021458738587715458;Con un contenid;Alimentos
18040000100Q;D_15;51014032.81497528;180400;Manteca de cacao // MANTECA, GRASA Y ACEITE DE CACAO.;2702011315.531321;D_15;0.018880021901367915;Manteca de caca;Alimentos
22042919900T;D_15;50673059.76035577;220429;"Los demás // Los demás // Vinos // --Los demás // -Los demás vinos; mosto de uva en el que la fermentación se ha impedido o cortado añadiendo alcohol: // VINO DE UVAS FRESCAS, INCLUSO ENCABEZADO; MOSTODE UVA, EXCEPTO EL DE LA PARTIDA 20.09.";2702011315.531321;D_15;0.018753829589492843;Los demás // Lo;Alimentos
21069090900Z;D_15;47992538.1892942;210690;Las demás // Las demás // -Las demás // PREPARACIONES ALIMENTICIAS NO EXPRESADAS NI COMPRENDIDAS EN OTRA PARTE.;2702011315.531321;D_15;0.017761782829490848;Las demás // La;Alimentos
28362010990J;C_14;40414121.08049551;283620;"Los demás // Los demas // Anhidro // -Carbonato de disodio // CARBONATOS; PEROXOCARBONATOS (PERCARBONATOS);CARBONATO DE AMONIO COMERCIAL QUE CONTENGACARBAMATO DE AMONIO.";97597219.19957535;C_14;0.4140909076297878;Los demás // Lo;Explotacion de otras minas y canteras
39269090999A;C_14;5352115.750003104;392690;Las demás // Las demás // Las demás // Las demás // -Las demás // LAS DEMÁS MANUFACTURAS DE PLÁSTICO Y MANUFACTURASDE LAS DEMÁS MATERIAS DE LAS PARTIDAS 39.01 A 39.14.;97597219.19957535;C_14;0.054838813993856;Las demás // La;Explotacion de otras minas y canteras
25231000000L;C_14;5090338.265377301;252310;-Cementos sin pulverizar o clinker // CEMENTOS HIDRÁULICOS (COMPRENDIDOS LOS CEMENTOSSIN PULVERIZAR O CLINKER), INCLUSO COLOREADOS.;97597219.19957535;C_14;0.05215659121360959;-Cementos sin p;Explotacion de otras minas y canteras
84082090900J;C_14;4372616.0127405245;840820;Los demás // Los demás // -Motores de los tipos utilizados para la  propulsión de vehículos del Capítulo 87 // MOTORES DE EMBOLO (PISTÓN) DE ENCENDIDO PORCOMPRESIÓN (MOTORES DIESEL O SEMI-DIESEL).;97597219.19957535;C_14;0.04480267008221839;Los demás // Lo;Explotacion de otras minas y canteras
39201099910Z;C_14;4110653.5394163243;392010;De polietileno, exclusivamente, sin       metalizar // Las demás // Las demás // Las demás // -De polímeros de etileno // LAS DEMÁS PLACAS, LÁMINAS, HOJAS Y TIRAS, DE PLÁSTICO NO CELULAR Y SIN REFUERZO, ESTRATIFICACIÓN NI SOPORTE O COMBINACIÓN SIMILAR CO;97597219.19957535;C_14;0.042118551871959585;De polietileno,;Explotacion de otras minas y canteras
28252020000B;C_14;3336504.7608276173;282520;"Hidróxido // -Óxido e hidróxido de litio // HIDRAZINA E HIDROXILAMINA Y SUS SALESINORGÁNICAS; LAS DEMÁS BASES INORGÁNICAS; LOSDEMÁS ÓXIDOS, HIDRÓXIDOS Y PERÓXIDOS DE METALES.";97597219.19957535;C_14;0.03418647363307391;Hidróxido // -Ó;Explotacion de otras minas y canteras
84749000200C;C_14;3275707.7948964518;847490;"De máquinas de la subpartida 8474.20 // -Partes // MÁQUINAS Y APARATOS DE CLASIFICAR, CRIBAR,SEPARAR, LAVAR, QUEBRANTAR, TRITURAR, PULVERIZAR, MEZCLAR, AMASAR O SOBAR, TIERRA,PIEDRA U OTRA MATERIA MINERAL SÓLIDA (INCLUIDOSEL POLVO Y LA PASTA); MÁQUINAS D";97597219.19957535;C_14;0.03356353615155774;De máquinas de ;Explotacion de otras minas y canteras
25111000000D;C_14;2556561.738081984;251110;"-Sulfato de bario natural (baritina) // SULFATO DE BARIO NATURAL (BARITINA); CARBONATO DEBARIO NATURAL (WITHERITA), INCLUSO CALCINADO, EXCEPTO EL ÓXIDO DE BARIO DE LA PARTIDA 28.16.";97597219.19957535;C_14;0.026195026446953398;-Sulfato de bar;Explotacion de otras minas y canteras
39172100900Z;C_14;2452165.041631427;391721;Los demás // --De polímeros de etileno // -Tubos rígidos: // TUBOS Y ACCESORIOS DE TUBERÍA (POR EJEMPLO: JUNTAS, CODOS, EMPALMES (RACORES)), DE PLÁSTICO.;97597219.19957535;C_14;0.02512535768685197;Los demás // --;Explotacion de otras minas y canteras
84219199900A;C_14;1582495.4366003822;842191;"Las dem?s // Las dem?s // Las demás // Las demás // --De centrifugadoras, incluidas las de secadoras  centrífugas // -Partes: // CENTRIFUGADORAS, INCLUIDAS LAS SECADORAS CENTRÍFUGAS; APARATOS PARA FILTRAR O DEPURAR LÍQUIDOS O GASES.";97597219.19957535;C_14;0.01621455457008828;Las dem?s // La;Explotacion de otras minas y canteras
